,digit
2998,3
2999,3
3000,5
3001,6
3002,2
3003,9
3004,6
3005,9
3006,6
3007,7
3008,5
3009,6
3010,7
3011,5
3012,8
3013,3
3014,1
3015,8
3016,3
3017,9
3018,3
3019,1
3020,7
3021,6
3022,5
3023,4
3024,8
3025,5
3026,8
3027,8
3028,0
3029,3
3030,0
3031,8
3032,4
3033,4
3034,7
3035,1
3036,3
3037,7
3038,6
3039,9
3040,0
3041,5
3042,1
3043,6
3044,0
3045,0
3046,0
3047,9
3048,5
3049,2
3050,0
3051,1
3052,1
3053,5
3054,3
3055,3
3056,2
3057,2
3058,5
3059,9
3060,8
3061,3
3062,7
3063,3
3064,0
3065,3
3066,9
3067,8
3068,7
3069,4
3070,5
3071,2
3072,3
3073,1
3074,0
3075,7
3076,2
3077,5
3078,9
3079,5
3080,2
3081,8
3082,8
3083,9
3084,1
3085,8
3086,0
3087,5
3088,5
3089,5
3090,6
3091,4
3092,3
3093,2
3094,3
3095,3
3096,0
3097,9
3098,8
3099,1
3100,3
3101,1
3102,3
3103,9
3104,8
3105,2
3106,6
3107,2
3108,4
3109,0
3110,2
3111,7
3112,7
3113,3
3114,5
3115,0
3116,9
3117,1
3118,2
3119,4
3120,3
3121,1
3122,9
3123,7
3124,9
3125,5
3126,0
3127,0
3128,5
3129,5
3130,3
3131,6
3132,1
3133,1
3134,2
3135,1
3136,7
3137,7
3138,3
3139,2
3140,9
3141,6
3142,8
3143,0
3144,6
3145,5
3146,7
3147,0
3148,4
3149,1
3150,6
3151,7
3152,1
3153,4
3154,8
3155,7
3156,1
3157,2
3158,1
3159,4
3160,2
3161,1
3162,1
3163,9
3164,8
3165,7
3166,7
3167,5
3168,9
3169,7
3170,7
3171,7
3172,9
3173,4
3174,0
3175,7
3176,5
3177,4
3178,1
3179,1
3180,1
3181,0
3182,1
3183,9
3184,8
3185,0
3186,2
3187,4
3188,1
3189,0
3190,4
3191,5
3192,6
3193,7
3194,0
3195,7
3196,9
3197,2
3198,6
3199,4
3200,0
3201,1
3202,1
3203,8
3204,8
3205,3
3206,3
3207,0
3208,0
3209,3
3210,9
3211,3
3212,4
3213,3
3214,1
3215,4
3216,6
3217,0
3218,5
3219,8
3220,2
3221,4
3222,8
3223,7
3224,0
3225,5
3226,3
3227,6
3228,3
3229,2
3230,8
3231,6
3232,6
3233,1
3234,2
3235,7
3236,4
3237,4
3238,2
3239,2
3240,2
3241,7
3242,8
3243,8
3244,6
3245,5
3246,8
3247,7
3248,3
3249,9
3250,4
3251,8
3252,0
3253,9
3254,3
3255,0
3256,7
3257,6
3258,1
3259,1
3260,7
3261,1
3262,1
3263,6
3264,3
3265,9
3266,2
3267,2
3268,8
3269,7
3270,6
3271,1
3272,3
3273,3
3274,0
3275,1
3276,0
3277,7
3278,6
3279,4
3280,7
3281,6
3282,5
3283,8
3284,2
3285,5
3286,0
3287,3
3288,9
3289,9
3290,3
3291,6
3292,2
3293,2
3294,5
3295,3
3296,3
3297,7
3298,2
3299,9
3300,9
3301,5
3302,9
3303,7
3304,8
3305,0
3306,0
3307,6
3308,0
3309,8
3310,8
3311,9
3312,1
3313,1
3314,4
3315,7
3316,0
3317,1
3318,3
3319,2
3320,0
3321,6
3322,7
3323,1
3324,8
3325,9
3326,2
3327,0
3328,4
3329,9
3330,1
3331,4
3332,7
3333,3
3334,6
3335,1
3336,5
3337,8
3338,0
3339,5
3340,4
3341,6
3342,3
3343,7
3344,9
3345,5
3346,5
3347,3
3348,5
3349,8
3350,4
3351,0
3352,3
3353,4
3354,4
3355,9
3356,0
3357,2
3358,8
3359,0
3360,7
3361,0
3362,5
3363,7
3364,0
3365,4
3366,5
3367,3
3368,0
3369,7
3370,6
3371,8
3372,2
3373,4
3374,8
3375,3
3376,5
3377,6
3378,7
3379,1
3380,0
3381,1
3382,0
3383,1
3384,3
3385,0
3386,8
3387,1
3388,1
3389,3
3390,5
3391,7
3392,7
3393,1
3394,9
3395,2
3396,4
3397,6
3398,5
3399,3
3400,1
3401,7
3402,0
3403,3
3404,2
3405,0
3406,5
3407,5
3408,7
3409,0
3410,4
3411,1
3412,8
3413,9
3414,0
3415,8
3416,4
3417,6
3418,5
3419,2
3420,2
3421,9
3422,3
3423,0
3424,1
3425,8
3426,6
3427,3
3428,9
3429,3
3430,4
3431,8
3432,8
3433,7
3434,7
3435,7
3436,8
3437,7
3438,7
3439,7
3440,0
3441,9
3442,8
3443,8
3444,6
3445,7
3446,4
3447,6
3448,8
3449,5
3450,9
3451,9
3452,8
3453,8
3454,0
3455,7
3456,6
3457,2
3458,0
3459,7
3460,0
3461,0
3462,0
3463,7
3464,0
3465,7
3466,1
3467,6
3468,4
3469,0
3470,9
3471,8
3472,6
3473,2
3474,2
3475,2
3476,0
3477,0
3478,4
3479,1
3480,8
3481,3
3482,3
3483,2
3484,6
3485,9
3486,7
3487,7
3488,6
3489,6
3490,4
3491,6
3492,6
3493,1
3494,6
3495,7
3496,2
3497,2
3498,7
3499,8
3500,6
3501,1
3502,9
3503,0
3504,2
3505,1
3506,8
3507,4
3508,9
3509,2
3510,7
3511,3
3512,1
3513,7
3514,9
3515,1
3516,0
3517,0
3518,1
3519,0
3520,0
3521,7
3522,0
3523,6
3524,0
3525,9
3526,0
3527,6
3528,1
3529,8
3530,1
3531,1
3532,9
3533,0
3534,2
3535,1
3536,0
3537,1
3538,2
3539,3
3540,9
3541,7
3542,0
3543,7
3544,3
3545,2
3546,3
3547,8
3548,9
3549,1
3550,1
3551,5
3552,1
3553,7
3554,9
3555,7
3556,4
3557,1
3558,7
3559,8
3560,3
3561,3
3562,1
3563,8
3564,7
3565,7
3566,9
3567,8
3568,8
3569,8
3570,7
3571,4
3572,6
3573,0
3574,8
3575,9
3576,4
3577,5
3578,0
3579,9
3580,4
3581,6
3582,4
3583,0
3584,7
3585,8
3586,8
3587,2
3588,1
3589,5
3590,1
3591,1
3592,2
3593,9
3594,1
3595,0
3596,9
3597,0
3598,5
3599,2
3600,3
3601,8
3602,4
3603,2
3604,3
3605,6
3606,1
3607,3
3608,6
3609,6
3610,8
3611,7
3612,9
3613,8
3614,4
3615,7
3616,9
3617,6
3618,6
3619,5
3620,6
3621,9
3622,5
3623,2
3624,3
3625,9
3626,2
3627,4
3628,1
3629,4
3630,6
3631,2
3632,7
3633,9
3634,5
3635,8
3636,0
3637,1
3638,4
3639,7
3640,3
3641,5
3642,9
3643,9
3644,1
3645,9
3646,6
3647,8
3648,5
3649,9
3650,1
3651,1
3652,6
3653,0
3654,5
3655,9
3656,8
3657,3
3658,6
3659,6
3660,4
3661,0
3662,5
3663,0
3664,6
3665,1
3666,1
3667,2
3668,8
3669,3
3670,1
3671,1
3672,6
3673,7
3674,9
3675,9
3676,9
3677,8
3678,3
3679,1
3680,2
3681,7
3682,5
3683,1
3684,9
3685,3
3686,3
3687,1
3688,4
3689,3
3690,2
3691,4
3692,8
3693,7
3694,2
3695,2
3696,6
3697,1
3698,2
3699,0
3700,8
3701,1
3702,3
3703,8
3704,7
3705,2
3706,2
3707,6
3708,7
3709,5
3710,9
3711,8
3712,6
3713,5
3714,2
3715,7
3716,4
3717,7
3718,7
3719,9
3720,7
3721,1
3722,5
3723,4
3724,7
3725,3
3726,9
3727,3
3728,6
3729,1
3730,9
3731,2
3732,8
3733,9
3734,8
3735,2
3736,4
3737,8
3738,4
3739,9
3740,0
3741,0
3742,9
3743,2
3744,0
3745,9
3746,1
3747,7
3748,1
3749,1
3750,4
3751,6
3752,2
3753,7
3754,2
3755,3
3756,3
3757,5
3758,3
3759,9
3760,3
3761,0
3762,8
3763,8
3764,5
3765,9
3766,3
3767,7
3768,1
3769,2
3770,8
3771,1
3772,6
3773,1
3774,1
3775,1
3776,5
3777,2
3778,2
3779,9
3780,7
3781,6
3782,0
3783,0
3784,9
3785,2
3786,3
3787,7
3788,4
3789,2
3790,1
3791,7
3792,1
3793,4
3794,9
3795,0
3796,4
3797,5
3798,2
3799,1
3800,5
3801,8
3802,7
3803,7
3804,2
3805,5
3806,2
3807,2
3808,6
3809,8
3810,2
3811,8
3812,6
3813,6
3814,8
3815,5
3816,7
3817,9
3818,9
3819,3
3820,6
3821,9
3822,8
3823,4
3824,4
3825,6
3826,5
3827,6
3828,0
3829,5
3830,7
3831,5
3832,3
3833,2
3834,1
3835,6
3836,1
3837,9
3838,9
3839,9
3840,1
3841,9
3842,6
3843,2
3844,0
3845,2
3846,6
3847,2
3848,6
3849,8
3850,7
3851,4
3852,0
3853,0
3854,9
3855,0
3856,4
3857,4
3858,2
3859,5
3860,3
3861,8
3862,2
3863,4
3864,5
3865,8
3866,1
3867,2
3868,3
3869,7
3870,4
3871,8
3872,8
3873,1
3874,3
3875,6
3876,4
3877,1
3878,6
3879,7
3880,0
3881,8
3882,7
3883,6
3884,3
3885,3
3886,6
3887,0
3888,1
3889,0
3890,2
3891,1
3892,8
3893,3
3894,3
3895,3
3896,7
3897,0
3898,5
3899,8
3900,6
3901,5
3902,6
3903,9
3904,4
3905,4
3906,5
3907,6
3908,4
3909,5
3910,6
3911,6
3912,1
3913,5
3914,4
3915,3
3916,3
3917,1
3918,1
3919,2
3920,2
3921,4
3922,3
3923,9
3924,4
3925,4
3926,6
3927,5
3928,3
3929,5
3930,4
3931,3
3932,9
3933,0
3934,9
3935,4
3936,7
3937,2
3938,6
3939,8
3940,3
3941,3
3942,1
3943,5
3944,9
3945,3
3946,7
3947,5
3948,7
3949,6
3950,1
3951,8
3952,4
3953,3
3954,5
3955,1
3956,6
3957,2
3958,4
3959,8
3960,7
3961,3
3962,7
3963,9
3964,0
3965,7
3966,1
3967,2
3968,0
3969,2
3970,2
3971,2
3972,9
3973,4
3974,8
3975,7
3976,7
3977,3
3978,3
3979,4
3980,8
3981,5
3982,4
3983,3
3984,4
3985,4
3986,0
3987,5
3988,1
3989,6
3990,5
3991,4
3992,8
3993,8
3994,7
3995,3
3996,3
3997,1
3998,7
3999,7
4000,8
4001,0
4002,6
4003,4
4004,1
4005,8
4006,8
4007,2
4008,9
4009,1
4010,2
4011,8
4012,2
4013,6
4014,4
4015,7
4016,1
4017,0
4018,3
4019,0
4020,3
4021,3
4022,1
4023,4
4024,7
4025,1
4026,0
4027,6
4028,0
4029,7
4030,7
4031,8
4032,6
4033,6
4034,8
4035,9
4036,6
4037,4
4038,1
4039,3
4040,5
4041,5
4042,4
4043,0
4044,7
4045,0
4046,4
4047,9
4048,9
4049,0
4050,9
4051,7
4052,1
4053,2
4054,2
4055,7
4056,1
4057,1
4058,4
4059,2
4060,7
4061,4
4062,8
4063,1
4064,4
4065,0
4066,9
4067,6
4068,0
4069,3
4070,9
4071,0
4072,3
4073,6
4074,4
4075,7
4076,5
4077,0
4078,1
4079,9
4080,1
4081,7
4082,2
4083,8
4084,6
4085,4
4086,6
4087,1
4088,0
4089,2
4090,0
4091,0
4092,6
4093,7
4094,0
4095,7
4096,4
4097,6
4098,3
4099,8
4100,1
4101,0
4102,3
4103,3
4104,1
4105,3
4106,6
4107,2
4108,6
4109,0
4110,2
4111,2
4112,8
4113,3
4114,9
4115,0
4116,1
4117,5
4118,5
4119,7
4120,6
4121,8
4122,3
4123,6
4124,2
4125,3
4126,2
4127,0
4128,2
4129,6
4130,2
4131,2
4132,3
4133,1
4134,3
4135,1
4136,3
4137,2
4138,4
4139,1
4140,4
4141,4
4142,5
4143,5
4144,0
4145,6
4146,8
4147,1
4148,5
4149,7
4150,8
4151,5
4152,8
4153,7
4154,6
4155,1
4156,6
4157,6
4158,7
4159,1
4160,4
4161,3
4162,7
4163,0
4164,7
4165,2
4166,7
4167,1
4168,0
4169,4
4170,2
4171,5
4172,2
4173,8
4174,2
4175,6
4176,2
4177,1
4178,7
4179,4
4180,5
4181,0
4182,3
4183,4
4184,1
4185,3
4186,5
4187,2
4188,9
4189,1
4190,8
4191,9
4192,5
4193,0
4194,1
4195,9
4196,1
4197,2
4198,1
4199,6
4200,6
4201,4
4202,0
4203,7
4204,2
4205,3
4206,9
4207,9
4208,6
4209,4
4210,8
4211,0
4212,2
4213,4
4214,5
4215,3
4216,2
4217,4
4218,1
4219,0
4220,7
4221,5
4222,1
4223,3
4224,3
4225,6
4226,6
4227,7
4228,9
4229,6
4230,5
4231,8
4232,3
4233,7
4234,5
4235,7
4236,9
4237,6
4238,4
4239,2
4240,1
4241,8
4242,7
4243,2
4244,1
4245,2
4246,9
4247,1
4248,2
4249,9
4250,1
4251,8
4252,1
4253,7
4254,7
4255,6
4256,3
4257,8
4258,9
4259,6
4260,4
4261,4
4262,9
4263,1
4264,4
4265,3
4266,1
4267,0
4268,1
4269,3
4270,5
4271,8
4272,7
4273,5
4274,2
4275,8
4276,6
4277,2
4278,8
4279,2
4280,6
4281,0
4282,6
4283,7
4284,5
4285,4
4286,9
4287,7
4288,8
4289,1
4290,7
4291,6
4292,2
4293,4
4294,4
4295,4
4296,6
4297,7
4298,8
4299,4
4300,6
4301,2
4302,9
4303,0
4304,0
4305,9
4306,3
4307,5
4308,1
4309,6
4310,9
4311,4
4312,6
4313,0
4314,1
4315,4
4316,7
4317,9
4318,2
4319,1
4320,3
4321,6
4322,9
4323,5
4324,0
4325,5
4326,0
4327,5
4328,2
4329,8
4330,5
4331,4
4332,0
4333,6
4334,0
4335,6
4336,6
4337,9
4338,7
4339,5
4340,2
4341,9
4342,8
4343,3
4344,9
4345,3
4346,0
4347,1
4348,1
4349,0
4350,0
4351,5
4352,5
4353,4
4354,9
4355,6
4356,9
4357,1
4358,1
4359,8
4360,0
4361,6
4362,8
4363,7
4364,3
4365,1
4366,2
4367,1
4368,5
4369,5
4370,1
4371,6
4372,5
4373,1
4374,4
4375,9
4376,1
4377,4
4378,5
4379,6
4380,2
4381,0
4382,4
4383,1
4384,3
4385,0
4386,3
4387,8
4388,6
4389,3
4390,2
4391,8
4392,0
4393,7
4394,9
4395,7
4396,6
4397,2
4398,7
4399,6
4400,4
4401,8
4402,3
4403,4
4404,2
4405,4
4406,2
4407,9
4408,3
4409,3
4410,0
4411,4
4412,2
4413,8
4414,0
4415,2
4416,4
4417,1
4418,8
4419,4
4420,8
4421,5
4422,6
4423,9
4424,1
4425,5
4426,3
4427,2
4428,5
4429,7
4430,3
4431,8
4432,9
4433,6
4434,4
4435,5
4436,3
4437,2
4438,6
4439,1
4440,9
4441,5
4442,0
4443,7
4444,3
4445,2
4446,2
4447,5
4448,9
4449,4
4450,0
4451,0
4452,1
4453,5
4454,8
4455,5
4456,2
4457,6
4458,3
4459,6
4460,1
4461,1
4462,8
4463,7
4464,6
4465,9
4466,8
4467,1
4468,4
4469,3
4470,6
4471,9
4472,5
4473,1
4474,7
4475,2
4476,5
4477,7
4478,0
4479,7
4480,2
4481,3
4482,5
4483,3
4484,6
4485,5
4486,5
4487,0
4488,4
4489,8
4490,1
4491,7
4492,3
4493,7
4494,7
4495,2
4496,5
4497,3
4498,5
4499,3
4500,4
4501,8
4502,7
4503,8
4504,6
4505,3
4506,8
4507,7
4508,9
4509,9
4510,9
4511,0
4512,4
4513,7
4514,7
4515,9
4516,4
4517,0
4518,1
4519,3
4520,1
4521,5
4522,3
4523,2
4524,9
4525,1
4526,3
4527,5
4528,7
4529,7
4530,5
4531,6
4532,2
4533,2
4534,6
4535,4
4536,5
4537,8
4538,1
4539,4
4540,2
4541,3
4542,7
4543,6
4544,1
4545,6
4546,1
4547,2
4548,3
4549,4
4550,8
4551,9
4552,3
4553,2
4554,6
4555,7
4556,0
4557,5
4558,0
4559,3
4560,8
4561,6
4562,2
4563,1
4564,6
4565,1
4566,3
4567,6
4568,5
4569,3
4570,1
4571,7
4572,0
4573,9
4574,3
4575,2
4576,9
4577,3
4578,5
4579,8
4580,8
4581,1
4582,3
4583,4
4584,6
4585,3
4586,8
4587,0
4588,4
4589,3
4590,2
4591,7
4592,3
4593,6
4594,6
4595,1
4596,3
4597,7
4598,0
4599,3
4600,4
4601,0
4602,5
4603,4
4604,1
4605,1
4606,2
4607,1
4608,9
4609,7
4610,2
4611,3
4612,3
4613,6
4614,8
4615,2
4616,2
4617,3
4618,3
4619,3
4620,0
4621,5
4622,1
4623,3
4624,0
4625,3
4626,4
4627,6
4628,0
4629,9
4630,7
4631,6
4632,5
4633,0
4634,0
4635,1
4636,7
4637,4
4638,9
4639,3
4640,6
4641,7
4642,1
4643,9
4644,7
4645,9
4646,7
4647,7
4648,7
4649,8
4650,6
4651,3
4652,6
4653,0
4654,6
4655,9
4656,8
4657,2
4658,9
4659,7
4660,7
4661,0
4662,1
4663,1
4664,9
4665,4
4666,0
4667,5
4668,9
4669,7
4670,8
4671,0
4672,6
4673,7
4674,1
4675,5
4676,0
4677,7
4678,1
4679,6
4680,8
4681,0
4682,2
4683,2
4684,0
4685,4
4686,2
4687,6
4688,2
4689,9
4690,7
4691,2
4692,3
4693,6
4694,3
4695,5
4696,2
4697,0
4698,6
4699,8
4700,4
4701,0
4702,4
4703,7
4704,0
4705,0
4706,5
4707,0
4708,5
4709,4
4710,5
4711,4
4712,3
4713,3
4714,3
4715,6
4716,6
4717,7
4718,6
4719,5
4720,7
4721,2
4722,2
4723,7
4724,6
4725,7
4726,8
4727,5
4728,9
4729,3
4730,8
4731,0
4732,9
4733,8
4734,1
4735,5
4736,2
4737,7
4738,0
4739,1
4740,5
4741,0
4742,7
4743,1
4744,0
4745,0
4746,2
4747,7
4748,0
4749,1
4750,9
4751,8
4752,1
4753,6
4754,3
4755,3
4756,7
4757,2
4758,1
4759,0
4760,5
4761,8
4762,5
4763,4
4764,0
4765,3
4766,9
4767,6
4768,1
4769,0
4770,3
4771,5
4772,0
4773,5
4774,2
4775,5
4776,0
4777,9
4778,6
4779,6
4780,6
4781,0
4782,4
4783,6
4784,7
4785,5
4786,1
4787,7
4788,5
4789,0
4790,3
4791,4
4792,8
4793,5
4794,1
4795,8
4796,9
4797,4
4798,6
4799,9
4800,7
4801,3
4802,3
4803,4
4804,5
4805,7
4806,3
4807,8
4808,6
4809,1
4810,1
4811,1
4812,9
4813,4
4814,3
4815,7
4816,2
4817,7
4818,3
4819,5
4820,2
4821,8
4822,2
4823,4
4824,2
4825,0
4826,4
4827,1
4828,7
4829,0
4830,2
4831,3
4832,1
4833,2
4834,1
4835,7
4836,4
4837,6
4838,6
4839,9
4840,0
4841,7
4842,9
4843,8
4844,2
4845,7
4846,8
4847,9
4848,0
4849,1
4850,4
4851,2
4852,7
4853,9
4854,1
4855,0
4856,4
4857,0
4858,9
4859,3
4860,6
4861,6
4862,3
4863,8
4864,3
4865,4
4866,9
4867,9
4868,3
4869,7
4870,2
4871,6
4872,3
4873,2
4874,8
4875,0
4876,3
4877,8
4878,6
4879,8
4880,0
4881,1
4882,9
4883,8
4884,9
4885,9
4886,1
4887,0
4888,6
4889,7
4890,9
4891,8
4892,1
4893,6
4894,0
4895,5
4896,2
4897,1
4898,4
4899,5
4900,2
4901,9
4902,8
4903,3
4904,9
4905,0
4906,7
4907,3
4908,6
4909,7
4910,3
4911,3
4912,6
4913,8
4914,1
4915,8
4916,4
4917,4
4918,1
4919,5
4920,0
4921,8
4922,8
4923,1
4924,5
4925,7
4926,5
4927,3
4928,8
4929,4
4930,4
4931,6
4932,1
4933,8
4934,4
4935,3
4936,7
4937,5
4938,4
4939,7
4940,7
4941,2
4942,6
4943,7
4944,4
4945,1
4946,8
4947,7
4948,7
4949,5
4950,9
4951,2
4952,9
4953,4
4954,0
4955,2
4956,4
4957,2
4958,6
4959,0
4960,2
4961,6
4962,7
4963,9
4964,6
4965,6
4966,2
4967,4
4968,5
4969,1
4970,1
4971,9
4972,9
4973,2
4974,6
4975,0
4976,5
4977,5
4978,5
4979,1
4980,7
4981,8
4982,7
4983,2
4984,7
4985,7
4986,1
4987,1
4988,2
4989,1
4990,4
4991,9
4992,3
4993,4
4994,4
4995,7
4996,5
4997,5
4998,1
4999,7
5000,2
5001,1
5002,5
5003,3
5004,7
5005,3
5006,2
5007,0
5008,7
5009,7
5010,9
5011,1
5012,6
5013,1
5014,9
5015,6
5016,6
5017,4
5018,9
5019,8
5020,4
5021,1
5022,0
5023,3
5024,0
5025,7
5026,6
5027,6
5028,8
5029,2
5030,7
5031,4
5032,3
5033,3
5034,6
5035,0
5036,4
5037,4
5038,3
5039,1
5040,7
5041,3
5042,2
5043,1
5044,6
5045,2
5046,2
5047,8
5048,9
5049,8
5050,7
5051,3
5052,8
5053,7
5054,3
5055,2
5056,7
5057,5
5058,4
5059,7
5060,2
5061,5
5062,1
5063,8
5064,7
5065,1
5066,6
5067,3
5068,5
5069,8
5070,8
5071,3
5072,5
5073,4
5074,9
5075,9
5076,6
5077,0
5078,9
5079,0
5080,3
5081,1
5082,2
5083,6
5084,8
5085,1
5086,8
5087,1
5088,6
5089,4
5090,7
5091,3
5092,9
5093,6
5094,8
5095,6
5096,6
5097,7
5098,3
5099,1
5100,9
5101,5
5102,4
5103,9
5104,1
5105,3
5106,2
5107,0
5108,9
5109,1
5110,1
5111,0
5112,1
5113,2
5114,8
5115,5
5116,0
5117,8
5118,2
5119,2
5120,8
5121,0
5122,6
5123,9
5124,3
5125,5
5126,2
5127,8
5128,6
5129,4
5130,4
5131,6
5132,9
5133,7
5134,1
5135,1
5136,5
5137,7
5138,6
5139,2
5140,3
5141,8
5142,6
5143,8
5144,5
5145,4
5146,4
5147,6
5148,7
5149,7
5150,5
5151,5
5152,8
5153,1
5154,9
5155,5
5156,8
5157,9
5158,0
5159,3
5160,5
5161,9
5162,1
5163,8
5164,9
5165,2
5166,3
5167,6
5168,0
5169,7
5170,1
5171,0
5172,7
5173,4
5174,1
5175,8
5176,9
5177,1
5178,4
5179,9
5180,2
5181,5
5182,5
5183,5
5184,3
5185,3
5186,2
5187,1
5188,9
5189,6
5190,6
5191,9
5192,4
5193,2
5194,0
5195,3
5196,3
5197,2
5198,5
5199,3
5200,0
5201,6
5202,5
5203,0
5204,6
5205,5
5206,6
5207,9
5208,9
5209,9
5210,7
5211,3
5212,9
5213,1
5214,1
5215,8
5216,8
5217,6
5218,0
5219,3
5220,9
5221,2
5222,6
5223,9
5224,1
5225,4
5226,6
5227,3
5228,1
5229,0
5230,0
5231,4
5232,1
5233,7
5234,3
5235,0
5236,9
5237,0
5238,0
5239,1
5240,2
5241,2
5242,5
5243,4
5244,7
5245,0
5246,1
5247,5
5248,5
5249,8
5250,0
5251,3
5252,0
5253,6
5254,6
5255,4
5256,8
5257,2
5258,0
5259,9
5260,4
5261,0
5262,9
5263,5
5264,1
5265,9
5266,8
5267,7
5268,8
5269,1
5270,2
5271,2
5272,9
5273,7
5274,4
5275,8
5276,3
5277,8
5278,7
5279,7
5280,5
5281,9
5282,4
5283,7
5284,4
5285,0
5286,8
5287,2
5288,5
5289,5
5290,9
5291,8
5292,2
5293,8
5294,6
5295,1
5296,1
5297,9
5298,2
5299,1
5300,7
5301,0
5302,9
5303,0
5304,0
5305,1
5306,2
5307,2
5308,2
5309,2
5310,7
5311,3
5312,2
5313,2
5314,9
5315,1
5316,3
5317,6
5318,4
5319,5
5320,7
5321,3
5322,1
5323,0
5324,2
5325,6
5326,2
5327,3
5328,8
5329,1
5330,4
5331,0
5332,0
5333,3
5334,8
5335,2
5336,4
5337,2
5338,5
5339,7
5340,2
5341,1
5342,9
5343,0
5344,2
5345,0
5346,6
5347,2
5348,3
5349,0
5350,3
5351,1
5352,9
5353,1
5354,7
5355,7
5356,9
5357,1
5358,7
5359,2
5360,3
5361,1
5362,8
5363,9
5364,1
5365,4
5366,0
5367,6
5368,5
5369,9
5370,6
5371,7
5372,2
5373,6
5374,8
5375,3
5376,7
5377,0
5378,7
5379,5
5380,6
5381,6
5382,8
5383,3
5384,4
5385,4
5386,8
5387,8
5388,9
5389,6
5390,1
5391,7
5392,1
5393,3
5394,0
5395,4
5396,7
5397,5
5398,6
5399,3
5400,7
5401,8
5402,3
5403,3
5404,1
5405,2
5406,5
5407,3
5408,1
5409,5
5410,5
5411,1
5412,2
5413,8
5414,6
5415,6
5416,2
5417,1
5418,4
5419,9
5420,3
5421,4
5422,7
5423,0
5424,1
5425,4
5426,3
5427,8
5428,9
5429,9
5430,5
5431,1
5432,0
5433,2
5434,6
5435,5
5436,5
5437,0
5438,6
5439,7
5440,6
5441,9
5442,6
5443,2
5444,5
5445,9
5446,9
5447,6
5448,9
5449,1
5450,0
5451,8
5452,1
5453,5
5454,0
5455,2
5456,3
5457,9
5458,1
5459,6
5460,9
5461,2
5462,7
5463,1
5464,7
5465,4
5466,6
5467,8
5468,4
5469,7
5470,5
5471,3
5472,7
5473,6
5474,2
5475,7
5476,4
5477,1
5478,6
5479,0
5480,0
5481,6
5482,4
5483,0
5484,2
5485,0
5486,7
5487,1
5488,7
5489,2
5490,5
5491,7
5492,1
5493,1
5494,4
5495,1
5496,7
5497,8
5498,6
5499,3
5500,6
5501,5
5502,9
5503,9
5504,8
5505,9
5506,9
5507,9
5508,2
5509,6
5510,6
5511,5
5512,2
5513,2
5514,9
5515,0
5516,7
5517,8
5518,4
5519,0
5520,0
5521,4
5522,0
5523,5
5524,8
5525,4
5526,0
5527,5
5528,6
5529,2
5530,9
5531,5
5532,4
5533,4
5534,9
5535,7
5536,5
5537,3
5538,2
5539,3
5540,9
5541,3
5542,2
5543,7
5544,9
5545,0
5546,4
5547,5
5548,6
5549,4
5550,7
5551,3
5552,2
5553,3
5554,8
5555,1
5556,2
5557,9
5558,7
5559,7
5560,8
5561,8
5562,9
5563,8
5564,4
5565,4
5566,2
5567,2
5568,7
5569,5
5570,8
5571,3
5572,0
5573,8
5574,7
5575,0
5576,1
5577,0
5578,9
5579,7
5580,5
5581,0
5582,2
5583,1
5584,5
5585,1
5586,1
5587,3
5588,0
5589,3
5590,9
5591,2
5592,2
5593,2
5594,8
5595,1
5596,9
5597,3
5598,0
5599,3
5600,4
5601,2
5602,3
5603,2
5604,3
5605,1
5606,3
5607,0
5608,5
5609,7
5610,4
5611,7
5612,4
5613,8
5614,6
5615,1
5616,6
5617,5
5618,5
5619,9
5620,3
5621,0
5622,9
5623,7
5624,2
5625,8
5626,6
5627,4
5628,5
5629,3
5630,9
5631,8
5632,1
5633,5
5634,7
5635,6
5636,9
5637,9
5638,3
5639,4
5640,2
5641,1
5642,1
5643,3
5644,8
5645,0
5646,2
5647,8
5648,0
5649,8
5650,6
5651,2
5652,9
5653,1
5654,6
5655,7
5656,1
5657,6
5658,1
5659,0
5660,2
5661,5
5662,4
5663,1
5664,6
5665,8
5666,5
5667,1
5668,0
5669,3
5670,5
5671,1
5672,5
5673,3
5674,2
5675,5
5676,2
5677,6
5678,0
5679,0
5680,6
5681,0
5682,8
5683,8
5684,3
5685,7
5686,7
5687,4
5688,2
5689,9
5690,9
5691,6
5692,4
5693,8
5694,2
5695,3
5696,0
5697,6
5698,3
5699,0
5700,5
5701,7
5702,9
5703,2
5704,8
5705,4
5706,5
5707,6
5708,4
5709,0
5710,4
5711,6
5712,3
5713,3
5714,5
5715,7
5716,0
5717,1
5718,6
5719,9
5720,0
5721,2
5722,8
5723,4
5724,4
5725,3
5726,8
5727,0
5728,9
5729,3
5730,7
5731,0
5732,9
5733,5
5734,6
5735,1
5736,0
5737,5
5738,0
5739,6
5740,6
5741,6
5742,1
5743,9
5744,9
5745,8
5746,1
5747,1
5748,8
5749,2
5750,0
5751,9
5752,8
5753,9
5754,2
5755,8
5756,8
5757,9
5758,2
5759,7
5760,8
5761,7
5762,3
5763,4
5764,1
5765,5
5766,3
5767,9
5768,7
5769,4
5770,1
5771,0
5772,3
5773,0
5774,3
5775,5
5776,5
5777,4
5778,5
5779,6
5780,9
5781,7
5782,3
5783,6
5784,3
5785,0
5786,7
5787,1
5788,1
5789,9
5790,4
5791,0
5792,4
5793,7
5794,4
5795,7
5796,4
